eps,min_samples,silhouette_score,davies_bouldin_score,number_of_clusters,min_cluster_size,max_cluster_size,mean_cluster_size,cluster_size_75pct,cluster_size_25pct,total_noise_points
0.2061224489795918,17,-0.3385840065385965,1.366785271476619,14.0,5.0,35330.0,2887.714285714286,25.75,11.0,4821
0.2061224489795918,18,-0.33732264525795536,1.374963036866786,16.0,5.0,34988.0,2526.75,30.25,14.25,5083
0.2061224489795918,19,-0.26472991070424917,1.562134727896671,11.0,12.0,34672.0,3675.2727272727275,46.0,24.5,5502
0.2061224489795918,20,-0.2628593768518923,1.5998364168008743,11.0,12.0,34347.0,3675.2727272727275,68.5,21.0,5791
0.2061224489795918,21,-0.2632240357757611,1.6414108455875982,10.0,17.0,34066.0,4042.8,74.0,19.75,6099
0.2061224489795918,22,-0.35274319361063294,1.5354923054678082,12.0,7.0,33745.0,3369.0,49.5,11.0,6433
0.2061224489795918,23,-0.3423029978286053,1.3980393177292185,12.0,7.0,33442.0,3369.0,39.0,19.5,6728
0.2061224489795918,24,-0.3063856348416454,1.548239892611175,11.0,11.0,33215.0,3675.2727272727275,32.5,16.0,7020
0.2061224489795918,25,-0.19636857054093462,1.8612160385551353,10.0,13.0,32878.0,4042.8,34.0,20.25,7367
0.2061224489795918,26,-0.14988649079575245,1.8437445769932417,5.0,26.0,32605.0,8085.6,7743.0,27.0,7743
0.2061224489795918,27,-0.23454738938639436,1.9535709568591813,7.0,13.0,32339.0,5775.428571428572,4007.0,19.0,7987
0.2061224489795918,28,-0.038397617603761675,2.171037501779815,4.0,14.0,32033.0,10107.0,14281.25,16.25,8364
0.2061224489795918,29,0.04570548251183951,2.1719839916059063,3.0,41.0,31743.0,13476.0,20193.5,4342.5,8644
0.2061224489795918,30,-0.3157464282794375,1.7295838914859252,7.0,12.0,31371.0,5775.428571428572,4498.5,15.5,8956
0.2061224489795918,31,-0.20042524043157886,1.8104234946196758,5.0,16.0,31040.0,8085.6,9305.0,25.0,9305
0.2061224489795918,32,0.04137068117927534,2.2091294902136758,3.0,34.0,30720.0,13476.0,20197.0,4854.0,9674
0.2061224489795918,33,-0.04973097478853321,1.9724088383758738,4.0,34.0,30380.0,10107.0,15067.25,46.75,9963
0.2061224489795918,34,-0.2424757431721294,1.7109663495432572,6.0,13.0,30045.0,6738.0,7717.75,27.25,10279
0.2061224489795918,35,-0.26086496912633095,1.664472245921624,9.0,26.0,29552.0,4492.0,42.0,28.0,10653
0.2061224489795918,36,-0.33066956503618583,1.4728157921823053,9.0,22.0,29078.0,4492.0,52.0,31.0,11106
0.2061224489795918,37,-0.2054571777435132,1.6122030860586047,8.0,17.0,28739.0,5053.5,2916.5,26.5,11489
0.2061224489795918,38,-0.3627017407375751,1.4848276376854033,11.0,20.0,28328.0,3675.2727272727275,57.5,32.0,11761
0.2061224489795918,39,-0.4006022588543516,1.3540001129585326,13.0,6.0,27888.0,3109.846153846154,55.0,27.0,12126
0.2061224489795918,40,-0.08816933802324745,1.7523435638376417,5.0,48.0,27573.0,8085.6,12673.0,48.0,12673
0.2061224489795918,41,-0.08768038809200161,1.5285626259473843,7.0,19.0,27157.0,5775.428571428572,6540.5,48.0,12971
0.2061224489795918,42,-0.365223297453002,1.6867066841604277,10.0,26.0,26725.0,4042.8,89.25,48.0,13265
0.2061224489795918,43,-0.3124624890509838,1.9018763257972198,9.0,27.0,26359.0,4492.0,94.0,43.0,13661
0.2061224489795918,44,-0.25351886778272814,2.0569554432580737,6.0,44.0,26073.0,6738.0,10603.0,56.25,14110
0.2061224489795918,45,-0.2592085690544685,2.0565116464383424,6.0,34.0,25762.0,6738.0,10869.75,43.25,14471
0.2061224489795918,46,-0.33259104913325577,2.1281394977422026,6.0,25.0,25420.0,6738.0,11145.5,38.25,14840
0.2061224489795918,47,-0.2519881547266269,1.6989976530842281,6.0,45.0,25016.0,6738.0,11387.25,65.0,15157
0.2061224489795918,48,-0.3740092645135357,1.7579320314366926,8.0,30.0,24424.0,5053.5,4056.0,55.5,15501
0.2061224489795918,49,-0.23321838071797643,1.6971694561995057,6.0,36.0,24086.0,6738.0,12032.75,52.75,15969
0.2061224489795918,50,-0.26681702814515135,2.6518074991115395,8.0,47.0,23292.0,5053.5,4315.25,59.5,16574
0.2061224489795918,51,-0.2916495522387526,2.3809853858994807,9.0,31.0,23013.0,4492.0,228.0,60.0,16815
0.2061224489795918,52,-0.24834087821666903,3.0478905891008403,6.0,60.0,22785.0,6738.0,12951.5,75.25,17197
0.2061224489795918,53,-0.2562394064089294,3.264653004858948,6.0,49.0,22421.0,6738.0,13208.5,97.5,17539
0.2061224489795918,54,-0.29636960142113034,2.9826010278954094,8.0,31.0,21848.0,5053.5,4633.75,67.0,17908
0.2061224489795918,55,-0.2304354429423526,2.2093091033420946,7.0,55.0,21553.0,5775.428571428572,9226.0,93.0,18269
0.2061224489795918,56,-0.22796659273027114,2.414308463070314,6.0,88.0,21295.0,6738.0,14020.0,106.25,18635
0.2061224489795918,57,-0.2260812810205314,2.3558919075505056,6.0,54.0,21071.0,6738.0,14231.0,100.25,18917
0.2061224489795918,58,-0.22668846588166908,2.3258444587019684,6.0,58.0,20830.0,6738.0,14424.75,99.25,19184
0.2061224489795918,59,-0.20782460052954468,2.1775587982541658,5.0,78.0,20581.0,8085.6,19530.0,108.0,19530
0.2061224489795918,60,-0.2205900971330433,2.16717655725515,6.0,62.0,20365.0,6738.0,14854.75,65.5,19777
0.2061224489795918,61,-0.24719138212700506,1.99678429022377,7.0,58.0,20062.0,5775.428571428572,10041.0,67.5,20062
0.2061224489795918,62,-0.32764046961226784,1.8122961287606911,7.0,62.0,20314.0,5775.428571428572,9893.0,79.0,20314
0.2061224489795918,63,-0.3417609287462203,1.7706158438062363,7.0,40.0,20617.0,5775.428571428572,9757.5,79.0,20617
0.2061224489795918,64,-0.39082571430071283,3.0001868403679715,9.0,33.0,20798.0,4492.0,141.0,44.0,20798
0.2061224489795918,65,-0.33322705402084507,3.7175144710481853,6.0,60.0,21143.0,6738.0,14252.75,68.5,21143
0.2061224489795918,66,-0.3333043077668566,3.6560114791009877,6.0,62.0,21350.0,6738.0,14099.75,67.25,21350
0.2061224489795918,67,-0.2969257362016913,3.73033372540239,5.0,62.0,21631.0,8085.6,18557.0,71.0,21631
0.2061224489795918,68,-0.2969396213853236,3.6627561297530997,5.0,62.0,21861.0,8085.6,18328.0,71.0,21861
0.2061224489795918,69,-0.33434380654110124,3.2104804633406494,6.0,41.0,22102.0,6738.0,13561.0,64.25,22102
0.2061224489795918,70,-0.24867846461522872,4.242864613067645,4.0,41.0,22389.0,10107.0,19016.25,89.75,22389
0.2061224489795918,71,-0.24714969943499393,4.0612609500278625,4.0,43.0,22648.0,10107.0,18903.25,72.25,22648
0.2061224489795918,72,-0.12788395140514255,4.958488386253754,3.0,72.0,22876.0,13476.0,20178.0,8776.0,22876
0.2061224489795918,73,-0.16711063028439596,2.4500064462868263,3.0,22.0,23194.0,13476.0,20203.0,8617.0,23194
0.2061224489795918,74,-0.16734294820729909,2.4363324459832705,3.0,23.0,23469.0,13476.0,20202.5,8479.5,23469
0.2061224489795918,75,-0.18194387955008065,2.2118490904192,4.0,23.0,23709.0,10107.0,18360.0,95.0,23709
0.2061224489795918,76,-0.13321356689503025,2.2275947630058615,3.0,115.0,23921.0,13476.0,20156.5,8253.5,23921
0.2061224489795918,77,-0.2551291219469386,2.074018751282672,4.0,62.0,24138.0,10107.0,18114.0,107.0,24138
0.2061224489795918,78,-0.25464726294821177,2.057154515141606,4.0,71.0,24345.0,10107.0,17998.5,114.5,24345
0.2061224489795918,79,-0.28207304935839966,1.8025950969335778,5.0,48.0,24650.0,8085.6,15588.0,67.0,24650
0.2061224489795918,80,-0.2773111322815481,1.8880120138354042,5.0,70.0,24867.0,8085.6,15175.0,75.0,24867
0.2061224489795918,81,-0.21765325150820186,1.9685352458157885,4.0,75.0,25105.0,10107.0,17534.5,196.5,25105
0.2061224489795918,82,-0.21979819210170756,1.9689849538348903,4.0,75.0,25293.0,10107.0,17451.75,185.25,25293
0.2061224489795918,83,-0.25497930061238816,1.889989656529459,5.0,75.0,25532.0,8085.6,14326.0,186.0,25532
0.2061224489795918,84,-0.12040320276390618,1.943215747554434,4.0,183.0,25792.0,10107.0,17056.75,276.75,25792
0.2061224489795918,85,-0.10238502502207578,2.123893442361647,3.0,311.0,26079.0,13476.0,20058.5,7174.5,26079
0.2061224489795918,86,-0.10242942532454255,2.1093648655653205,3.0,301.0,26294.0,13476.0,20063.5,7067.0,26294
0.2061224489795918,87,-0.10745286655251193,2.0979295504452304,3.0,257.0,26488.0,13476.0,20085.5,6970.0,26488
0.2061224489795918,88,-0.10771798134271378,2.0703370173312883,3.0,229.0,26682.0,13476.0,20099.5,6873.0,26682
0.2061224489795918,89,-0.1116712986090137,2.0651963164937963,3.0,201.0,26916.0,13476.0,20113.5,6756.0,26916
0.2061224489795918,90,-0.11705792488869717,2.0631175039465113,3.0,157.0,27128.0,13476.0,20135.5,6650.0,27128
0.2061224489795918,91,-0.11771760096318036,2.063811440370763,3.0,157.0,27241.0,13476.0,20135.5,6593.5,27241
0.2061224489795918,92,-0.26674359597236674,1.8509003529812829,4.0,44.0,27455.0,10107.0,16444.25,127.25,27455
0.2061224489795918,93,-0.26745963406221596,1.8411239804997512,4.0,69.0,27661.0,10107.0,16333.0,123.0,27661
0.2061224489795918,94,-0.26639659619184936,1.8172043872979733,4.0,69.0,27859.0,10107.0,16263.25,93.75,27859
0.2061224489795918,95,-0.24022067367998318,1.7833948125155203,4.0,100.0,28125.0,10107.0,16107.0,101.5,28125
0.2061224489795918,96,-0.08053419378811907,1.8736956399060043,3.0,71.0,28397.0,13476.0,20178.5,6015.5,28397
0.2061224489795918,97,0.06869041411810217,2.272445010231622,2.0,11822.0,28606.0,20214.0,24410.0,16018.0,28606
0.2061224489795918,98,0.0667354746284278,2.261521992092079,2.0,11614.0,28814.0,20214.0,24514.0,15914.0,28814
0.2061224489795918,99,0.06508010393512814,2.2625384882958675,2.0,11511.0,28917.0,20214.0,24565.5,15862.5,28917
0.2061224489795918,100,0.06232123912979933,2.268219647294673,2.0,11352.0,29076.0,20214.0,24645.0,15783.0,29076
0.21122448979591835,5,-0.12447328618969074,1.4042587047155692,45.0,1.0,38980.0,898.4,8.0,5.0,1115
0.21122448979591835,6,-0.1314952197063693,1.4543272159202565,33.0,3.0,38761.0,1225.090909090909,10.0,6.0,1389
0.21122448979591835,7,-0.08907612540000402,1.4851191037142564,22.0,6.0,38576.0,1837.6363636363637,14.0,7.0,1637
0.21122448979591835,8,-0.16319878336701685,1.4425405376812501,24.0,4.0,38282.0,1684.5,15.75,7.75,1890
0.21122448979591835,9,-0.17335203270032057,1.4632980933327508,26.0,4.0,37933.0,1554.923076923077,16.0,9.0,2194
0.21122448979591835,10,-0.18495331546575583,1.4010922404995239,25.0,3.0,37689.0,1617.12,20.0,9.0,2428
0.21122448979591835,11,-0.24146311567155526,1.3536823897546777,25.0,7.0,37334.0,1617.12,18.0,11.0,2779
0.21122448979591835,12,-0.21848592900527625,1.2575574455011618,18.0,7.0,37079.0,2246.0,19.25,12.0,3120
0.21122448979591835,13,-0.24199078533363275,1.5623385973565607,19.0,7.0,36780.0,2127.7894736842104,17.0,11.0,3427
0.21122448979591835,14,-0.20271432597196629,1.4289067537945397,15.0,9.0,36489.0,2695.2,24.5,12.0,3701
0.21122448979591835,15,-0.2527949171215146,1.2795398943408625,16.0,4.0,36160.0,2526.75,27.0,11.0,4017
0.21122448979591835,16,-0.22457251720037755,1.3228962247272196,14.0,8.0,35867.0,2887.714285714286,22.75,16.0,4349
0.21122448979591835,17,-0.2898644621703536,1.3598209830924193,12.0,10.0,35505.0,3369.0,47.25,16.0,4652
0.21122448979591835,18,-0.3025804413596982,1.4300331720803754,11.0,6.0,35300.0,3675.2727272727275,66.5,13.0,4892
0.21122448979591835,19,-0.3188333562266545,1.4952753646113166,10.0,6.0,34954.0,4042.8,58.5,16.75,5282
0.21122448979591835,20,-0.19268633183576522,1.5460387123392065,10.0,10.0,34644.0,4042.8,50.75,21.0,5570
0.21122448979591835,21,-0.24320148115717372,1.5133299174300439,12.0,17.0,34356.0,3369.0,36.25,19.0,5828
0.21122448979591835,22,-0.3418421087236227,1.622707768181713,13.0,6.0,34005.0,3109.846153846154,51.0,11.0,6160
0.21122448979591835,23,-0.38641138704425104,1.574674936355526,14.0,7.0,33717.0,2887.714285714286,38.0,12.5,6435
0.21122448979591835,24,-0.35725234224440017,1.4413648596537727,13.0,8.0,33465.0,3109.846153846154,35.0,15.0,6734
0.21122448979591835,25,-0.15777243734345534,1.7173923864931049,8.0,13.0,33220.0,5053.5,1795.5,18.5,7074
0.21122448979591835,26,-0.150346470699797,1.8532134310552373,5.0,27.0,32893.0,8085.6,7452.0,28.0,7452
0.21122448979591835,27,-0.20966465310552712,1.8211053723273114,6.0,11.0,32689.0,6738.0,5742.25,25.75,7647
0.21122448979591835,28,-0.1390824915792079,2.4313165319643497,5.0,22.0,32402.0,8085.6,7951.0,25.0,7951
0.21122448979591835,29,0.24507093294465093,2.6474811297886998,2.0,8291.0,32137.0,20214.0,26175.5,14252.5,8291
0.21122448979591835,30,-0.1099268344031991,1.863396400459361,4.0,17.0,31878.0,10107.0,14355.75,17.75,8515
0.21122448979591835,31,-0.17155841833287752,1.9156970382534237,4.0,25.0,31492.0,10107.0,14516.5,46.0,8858
0.21122448979591835,32,-0.0374335908962108,1.8977470085376653,4.0,18.0,31202.0,10107.0,14678.0,33.0,9170
0.21122448979591835,33,-0.12729094019144546,1.7643125292586217,5.0,18.0,30860.0,8085.6,9471.0,35.0,9471
0.21122448979591835,34,-0.13226349945112847,1.7669895976600671,5.0,18.0,30526.0,8085.6,9823.0,26.0,9823
0.21122448979591835,35,-0.2618119964326249,1.7258142003311636,8.0,8.0,30099.0,5053.5,2569.0,29.75,10150
0.21122448979591835,36,-0.27773478789359207,1.683905456915579,8.0,22.0,29647.0,5053.5,2679.5,27.5,10592
0.21122448979591835,37,-0.2041478579833284,1.5050720116411536,8.0,17.0,29290.0,5053.5,2768.5,29.75,10948
0.21122448979591835,38,-0.06931381305591583,1.9754860350109793,4.0,35.0,29063.0,10107.0,15731.75,40.25,11288
0.21122448979591835,39,-0.25310918623817286,1.6319279178528734,7.0,21.0,28724.0,5775.428571428572,5793.0,30.0,11539
0.21122448979591835,40,-0.05518645433341693,1.8557738125789363,4.0,41.0,28342.0,10107.0,16084.75,44.75,11999
0.21122448979591835,41,-0.18656827223190245,1.6020289674240527,6.0,41.0,27925.0,6738.0,9209.25,55.25,12250
0.21122448979591835,42,-0.1835299566267421,1.4912970718071017,7.0,48.0,27507.0,5775.428571428572,6334.5,62.0,12572
0.21122448979591835,43,-0.26771176154167825,1.503056576298787,8.0,28.0,27180.0,5053.5,3296.0,54.0,12860
0.21122448979591835,44,-0.3775751760550467,1.6798265604329818,11.0,21.0,26725.0,3675.2727272727275,79.5,25.0,13302
0.21122448979591835,45,-0.35999402273670905,1.6189100008012247,10.0,15.0,26444.0,4042.8,81.25,27.0,13673
0.21122448979591835,46,-0.2652116360423091,2.071962775302388,6.0,34.0,26113.0,6738.0,10616.75,40.5,14135
0.21122448979591835,47,-0.1672613983541037,1.8228218411662103,5.0,45.0,25666.0,8085.6,14569.0,68.0,14569
0.21122448979591835,48,-0.19662289955331974,1.85766672508898,6.0,28.0,25381.0,6738.0,11161.25,37.0,14859
0.21122448979591835,49,-0.19082537011550593,2.0204055516563493,5.0,28.0,25080.0,8085.6,15194.0,53.0,15194
0.21122448979591835,50,-0.23447089540254804,1.7127190272226027,6.0,35.0,24514.0,6738.0,11703.0,56.25,15529
0.21122448979591835,51,-0.06798420142879723,2.0571669181331877,4.0,66.0,24122.0,10107.0,18050.75,176.25,16027
0.21122448979591835,52,-0.13224670558958623,2.340493785149744,5.0,66.0,23574.0,8085.6,16323.0,193.0,16323
0.21122448979591835,53,-0.17005718219652916,2.0127551574151883,7.0,53.0,23221.0,5775.428571428572,8455.0,65.5,16679
0.21122448979591835,54,-0.2637305009289759,2.7814049466637134,7.0,48.0,22844.0,5775.428571428572,8656.5,55.0,17083
0.21122448979591835,55,-0.19242182047837236,2.1363825716348064,6.0,40.0,22621.0,6738.0,13108.75,59.0,17404
0.21122448979591835,56,-0.16983422024239614,2.316762122814029,5.0,56.0,22194.0,8085.6,17872.0,96.0,17872
0.21122448979591835,57,-0.13669648495763834,2.6506526771384324,4.0,87.0,22000.0,10107.0,19116.25,161.25,18155
0.21122448979591835,58,-0.16523258877721053,2.731190298928463,5.0,84.0,21650.0,8085.6,18416.0,94.0,18416
0.21122448979591835,59,-0.1658122013659925,2.715437884706001,5.0,84.0,21470.0,8085.6,18604.0,94.0,18604
0.21122448979591835,60,-0.1659968255685512,2.659110042279598,6.0,63.0,21203.0,6738.0,14191.25,79.75,18884
0.21122448979591835,61,-0.1692852736659558,2.568796096509494,6.0,52.0,20993.0,6738.0,14383.0,68.25,19148
0.21122448979591835,62,-0.34548908578053844,2.03483019958933,9.0,52.0,20363.0,4492.0,166.0,82.0,19413
0.21122448979591835,63,-0.34590748927025916,1.9590671387006726,8.0,52.0,20164.0,5053.5,5047.5,79.5,19701
0.21122448979591835,64,-0.3449300206156805,1.689925974550341,8.0,35.0,20020.0,5053.5,5088.5,60.0,20020
0.21122448979591835,65,-0.34705210279049337,1.7710872248291676,7.0,42.0,20313.0,5775.428571428572,9934.5,63.5,20313
0.21122448979591835,66,-0.36964667121089273,3.5816038009374283,7.0,42.0,20583.0,5775.428571428572,9795.0,68.0,20583
0.21122448979591835,67,-0.29541334714277945,4.247184403404519,5.0,70.0,20912.0,8085.6,19228.0,77.0,20912
0.21122448979591835,68,-0.29532575726998,4.1665844209832255,5.0,70.0,21052.0,8085.6,19091.0,72.0,21052
0.21122448979591835,69,-0.29629893789926876,3.8712672663290015,5.0,70.0,21227.0,8085.6,18934.0,72.0,21227
0.21122448979591835,70,-0.2969286166484674,3.7904826845050485,5.0,70.0,21390.0,8085.6,18790.0,70.0,21390
0.21122448979591835,71,-0.21367809445522215,4.367944647502686,4.0,70.0,21672.0,10107.0,19351.5,98.5,21672
0.21122448979591835,72,-0.21383907551490522,4.307864658621639,4.0,71.0,21923.0,10107.0,19225.25,98.75,21923
0.21122448979591835,73,-0.26086805719107264,3.6889900729081306,5.0,42.0,22065.0,8085.6,18149.0,65.0,22065
0.21122448979591835,74,-0.21336353588165186,4.15671517599417,4.0,65.0,22438.0,10107.0,18988.75,80.75,22438
0.21122448979591835,75,-0.03319245758747605,2.071455527797244,3.0,65.0,22783.0,13476.0,20181.5,8822.5,22783
0.21122448979591835,76,0.11532223556536961,2.6026947148063546,2.0,17346.0,23082.0,20214.0,21648.0,18780.0,23082
0.21122448979591835,77,0.11368315454969577,2.5939678621084568,2.0,17169.0,23259.0,20214.0,21736.5,18691.5,23259
0.21122448979591835,78,-0.11083580747872122,2.263722614185602,3.0,71.0,23474.0,13476.0,20178.5,8477.0,23474
0.21122448979591835,79,-0.27263999931269195,1.8143719174432242,5.0,49.0,23674.0,8085.6,16529.0,75.0,23674
0.21122448979591835,80,-0.2729217148422614,1.8070039495261052,5.0,49.0,23869.0,8085.6,16340.0,75.0,23869
0.21122448979591835,81,-0.2703601358391191,1.8929979384304996,5.0,75.0,24166.0,8085.6,15765.0,95.0,24166
0.21122448979591835,82,-0.27231811219543817,1.87152419631777,5.0,75.0,24393.0,8085.6,15586.0,95.0,24393
0.21122448979591835,83,-0.2712988105178088,1.8515589215823987,5.0,75.0,24627.0,8085.6,15373.0,75.0,24627
0.21122448979591835,84,-0.1460717101546502,1.900108796549687,4.0,76.0,24915.0,10107.0,17614.5,211.0,24915
0.21122448979591835,85,-0.0599303387443889,2.0668849532100877,3.0,249.0,25201.0,13476.0,20089.5,7613.5,25201
0.21122448979591835,86,-0.060345594995421234,2.0520094882037863,3.0,222.0,25379.0,13476.0,20103.0,7524.5,25379
0.21122448979591835,87,-0.1283896682857531,1.824801958851842,5.0,65.0,25609.0,8085.6,14305.0,78.0,25609
0.21122448979591835,88,-0.12518936865517824,1.9399367716240477,4.0,90.0,25798.0,10107.0,17101.0,276.0,25798
0.21122448979591835,89,-0.18026183198264076,1.8570341467245957,5.0,52.0,25887.0,8085.6,14064.0,90.0,25887
0.21122448979591835,90,-0.18246647615157896,1.845643126098065,5.0,52.0,26128.0,8085.6,13852.0,90.0,26128
0.21122448979591835,91,-0.10110694906362198,2.087438455155607,3.0,297.0,26392.0,13476.0,20065.5,7018.0,26392
0.21122448979591835,92,-0.10078828578807408,2.0649573333855833,3.0,265.0,26567.0,13476.0,20081.5,6930.5,26567
0.21122448979591835,93,-0.10662421129410389,2.0546170572798674,3.0,217.0,26723.0,13476.0,20105.5,6852.5,26723
0.21122448979591835,94,-0.2594432115211019,1.835743427620566,4.0,52.0,27030.0,10107.0,16643.25,136.75,27030
0.21122448979591835,95,-0.25984189566572224,1.837135750432605,4.0,52.0,27151.0,10107.0,16582.75,136.75,27151
0.21122448979591835,96,-0.2646287761899958,1.8439301779616515,4.0,66.0,27249.0,10107.0,16514.25,149.25,27249
0.21122448979591835,97,-0.2660713454411144,1.8429391518361782,4.0,67.0,27398.0,10107.0,16457.75,130.75,27398
0.21122448979591835,98,-0.2663213777164925,1.8403619932064443,4.0,68.0,27534.0,10107.0,16391.25,128.75,27534
0.21122448979591835,99,-0.26648156877172713,1.834312191618935,4.0,68.0,27753.0,10107.0,16278.75,131.75,27753
0.21122448979591835,100,-0.26777569902140774,1.8352206042135526,4.0,68.0,27992.0,10107.0,16161.5,129.5,27992
0.21632653061224488,5,-0.130919581858094,1.415950250424508,44.0,2.0,39080.0,918.8181818181819,8.0,5.0,1064
0.21632653061224488,6,-0.14520008705034365,1.4143427674713498,34.0,1.0,38886.0,1189.0588235294117,8.0,5.25,1325
0.21632653061224488,7,-0.11659880710129637,1.4384273171154032,25.0,5.0,38640.0,1617.12,12.0,7.0,1578
0.21632653061224488,8,-0.1363804565557094,1.4817778798298809,22.0,4.0,38365.0,1837.6363636363637,17.25,8.0,1821
0.21632653061224488,9,-0.180631819415667,1.4322685977922316,24.0,5.0,38092.0,1684.5,17.5,8.0,2056
0.21632653061224488,10,-0.1829036862150709,1.4655015325701495,21.0,4.0,37819.0,1925.142857142857,23.0,8.0,2336
0.21632653061224488,11,-0.22153043739398973,1.3359602476000523,25.0,7.0,37463.0,1617.12,19.0,11.0,2631
0.21632653061224488,12,-0.2101382877480164,1.198246182110034,18.0,7.0,37196.0,2246.0,19.5,12.0,2995
0.21632653061224488,13,-0.20879520277135313,1.3450837018493875,15.0,8.0,36962.0,2695.2,17.0,12.5,3278
0.21632653061224488,14,-0.15557848178823247,1.3666473955026615,10.0,10.0,36735.0,4042.8,24.0,14.25,3563
0.21632653061224488,15,-0.1677761492428956,1.3544950393728483,11.0,8.0,36412.0,3675.2727272727275,38.0,12.0,3848
0.21632653061224488,16,-0.21474261081850143,1.3451409139054822,11.0,8.0,36117.0,3675.2727272727275,26.0,14.5,4152
0.21632653061224488,17,-0.2604170756719435,1.4234819446965137,8.0,8.0,35833.0,5053.5,1141.5,16.75,4488
0.21632653061224488,18,-0.2550932999069093,1.5805659952143483,7.0,8.0,35629.0,5775.428571428572,2365.5,18.0,4705
0.21632653061224488,19,-0.16156782811193546,1.7117939873307573,5.0,14.0,35344.0,8085.6,4981.0,25.0,4981
0.21632653061224488,20,-0.31043139556459065,1.5878333636414868,8.0,6.0,35024.0,5053.5,1365.25,10.25,5263
0.21632653061224488,21,-0.18350794098576484,1.5481645069991605,11.0,8.0,34720.0,3675.2727272727275,47.0,20.5,5472
0.21632653061224488,22,-0.23191096348563853,1.4352434605889237,13.0,10.0,34374.0,3109.846153846154,38.0,16.0,5792
0.21632653061224488,23,-0.32403621096984897,1.4426761139455668,11.0,15.0,34093.0,3675.2727272727275,44.0,19.5,6106
0.21632653061224488,24,-0.3553091634718061,1.5839343820422778,11.0,9.0,33817.0,3675.2727272727275,40.0,16.0,6414
0.21632653061224488,25,-0.20408422630739254,1.5438180228307616,8.0,8.0,33553.0,5053.5,1716.0,13.5,6756
0.21632653061224488,26,-0.3097367666168317,1.7757998827461843,7.0,10.0,33233.0,5775.428571428572,3566.5,12.5,7097
0.21632653061224488,27,-0.11809675535340647,2.1200230656949235,4.0,25.0,33029.0,10107.0,13766.75,27.25,7346
0.21632653061224488,28,-0.11711544871221469,2.13245548901464,4.0,25.0,32762.0,10107.0,13900.25,27.25,7613
0.21632653061224488,29,0.24936660301195718,2.645992356750874,2.0,7883.0,32545.0,20214.0,26379.5,14048.5,7883
0.21632653061224488,30,0.00018392011017262364,2.138199370649114,3.0,9.0,32277.0,13476.0,20209.5,4075.5,8142
0.21632653061224488,31,-0.10970230322048555,1.875105249231851,4.0,10.0,31977.0,10107.0,14312.25,15.25,8424
0.21632653061224488,32,-0.13205498504631105,2.06674834928734,5.0,17.0,31642.0,8085.6,8726.0,17.0,8726
0.21632653061224488,33,-0.20893996519586389,1.8770099369987239,7.0,4.0,31414.0,5775.428571428572,4466.0,20.5,8872
0.21632653061224488,34,-0.2042510936711738,1.9383366262104857,7.0,15.0,31092.0,5775.428571428572,4628.5,20.0,9218
0.21632653061224488,35,-0.220610192122781,2.069037945955245,6.0,24.0,30770.0,6738.0,7161.25,28.75,9536
0.21632653061224488,36,-0.2673438725339117,2.049198097398019,6.0,20.0,30390.0,6738.0,7454.5,27.0,9927
0.21632653061224488,37,-0.2703959620338535,1.656957601910889,7.0,13.0,29991.0,5775.428571428572,5169.5,27.0,10304
0.21632653061224488,38,-0.0517011727331505,1.7401851545854246,6.0,18.0,29724.0,6738.0,7956.5,25.0,10597
0.21632653061224488,39,-0.03491648711511605,1.968927397234981,4.0,31.0,29467.0,10107.0,15538.75,33.25,10896
0.21632653061224488,40,-0.059598117875367916,1.8165286013766113,4.0,42.0,29051.0,10107.0,15704.75,69.75,11256
0.21632653061224488,41,-0.15879700498847604,1.6501764378736854,5.0,39.0,28686.0,8085.6,11557.0,67.0,11557
0.21632653061224488,42,-0.056606073532736535,1.8429572186651928,4.0,44.0,28475.0,10107.0,16010.75,50.75,11856
0.21632653061224488,43,-0.18583899614166052,1.48893704348706,7.0,44.0,27945.0,5775.428571428572,6109.5,67.0,12104
0.21632653061224488,44,-0.26712706594848656,1.4564049911513415,9.0,15.0,27705.0,4492.0,86.0,44.0,12379
0.21632653061224488,45,-0.2571579531882217,1.5104828425796022,8.0,19.0,27377.0,5053.5,3257.5,25.0,12796
0.21632653061224488,46,-0.29680460015105636,1.5897598649658218,10.0,19.0,26993.0,4042.8,63.25,27.0,13148
0.21632653061224488,47,-0.21442302743975328,1.5880447781559408,7.0,15.0,26615.0,5775.428571428572,6828.0,38.5,13576
0.21632653061224488,48,-0.21536819742310065,1.5207439530349407,8.0,15.0,26258.0,5053.5,3534.5,29.5,13898
0.21632653061224488,49,-0.250702555489924,1.5199049773910391,9.0,28.0,25918.0,4492.0,69.0,39.0,14191
0.21632653061224488,50,-0.1298091536759756,1.815977610497999,5.0,51.0,25588.0,8085.6,14665.0,53.0,14665
0.21632653061224488,51,-0.12941362344957477,1.815818285174847,5.0,51.0,25313.0,8085.6,14945.0,53.0,14945
0.21632653061224488,52,-0.18838941620553376,1.848897487752577,5.0,53.0,24701.0,8085.6,15338.0,66.0,15338
0.21632653061224488,53,-0.2189471154272822,1.8548424398691636,6.0,53.0,24327.0,6738.0,11809.5,68.5,15666
0.21632653061224488,54,-0.10025806962143967,2.1332135486931336,4.0,65.0,24023.0,10107.0,18099.5,177.5,16125
0.21632653061224488,55,-0.3187389182923762,2.7865658785536094,6.0,46.0,23664.0,6738.0,12363.75,48.75,16418
